,Source,Destination,Class
4162,5068,3462,0
4163,2284,3618,0
4164,833,1131,0
4165,3243,6042,0
4166,6583,5428,0
4167,2004,2177,0
4168,5529,2186,0
4169,6203,1387,0
4170,2330,719,0
4171,4317,3558,0
4172,737,2507,0
4173,6986,4979,0
4174,1439,638,0
4175,362,2334,0
4176,173,5529,0
4177,6118,1165,0
4178,2590,3747,0
4179,3309,5957,0
4180,6223,1041,0
4181,1930,3343,0
4182,5710,1549,0
4183,1542,4748,0
4184,899,5536,0
4185,4116,2177,0
4186,2534,5283,0
4187,1120,4129,0
4188,5333,3740,0
4189,6931,3558,0
4190,5214,4657,0
4191,4582,4796,0
4192,173,5911,0
4193,4444,2106,0
4194,5131,3047,0
4195,3495,2378,0
4196,1912,6231,0
4197,4021,938,0
4198,4974,3184,0
4199,3243,1545,0
4200,3388,5912,0
4201,375,4533,0
4202,2098,1984,0
4203,6368,5802,0
4204,5243,844,0
4205,3371,2531,0
4206,4923,392,0
4207,6607,2740,0
4208,5910,3371,0
4209,7034,3053,0
4210,1674,3616,0
4211,986,120,0
4212,7119,6533,0
4213,6490,4201,0
4214,1085,899,0
4215,5467,1433,0
4216,652,1728,0
4217,3399,4253,0
4218,6768,744,0
4219,5824,4624,0
4220,6809,5759,0
4221,5895,6779,0
4222,4569,3486,0
4223,494,2294,0
4224,1380,4427,0
4225,4808,2848,0
4226,2759,2873,0
4227,1158,2352,0
4228,6878,4868,0
4229,1407,2004,0
4230,5338,469,0
4231,4231,675,0
4232,1080,5201,0
4233,6882,3320,0
4234,615,1787,0
4235,3868,2547,0
4236,3869,704,0
4237,3305,3450,0
4238,489,5842,0
4239,6321,3828,0
4240,1996,26,0
4241,6166,6726,0
4242,5895,6651,0
4243,5460,596,0
4244,548,665,0
4245,3990,5451,0
4246,6035,6526,0
4247,1246,56,0
4248,1277,3275,0
4249,1290,4700,0
4250,6135,176,0
4251,3379,368,0
4252,393,6555,0
4253,2562,4976,0
4254,4721,2019,0
4255,180,5957,0
4256,974,6357,0
4257,4615,2130,0
4258,4700,23,0
4259,4341,5149,0
4260,3486,1041,0
4261,3436,6166,0
4262,2019,1568,0
4263,4681,570,0
4264,4337,2458,0
4265,4624,2334,0
4266,5747,3840,0
4267,1226,3335,0
4268,2586,1184,0
4269,1327,2026,0
4270,863,2143,0
4271,3895,901,0
4272,5686,1977,0
4273,2022,1370,0
4274,568,906,0
4275,4615,5333,0
4276,1513,3084,0
4277,7023,2509,0
4278,1904,6372,0
4279,4863,3975,0
4280,3547,388,0
4281,4124,1414,0
4282,3969,132,0
4283,3547,368,0
4284,7004,372,0
4285,865,3973,0
4286,2799,3668,0
4287,7072,3416,0
4288,5402,4121,0
4289,5851,1472,0
4290,6244,5831,0
4291,6042,4657,0
4292,4533,3219,0
4293,7095,3618,0
4294,6108,5396,0
4295,1977,3053,0
4296,3460,5569,0
4297,3694,4533,0
4298,637,788,0
4299,2362,3973,0
4300,2586,120,0
4301,5451,494,0
4302,1158,4065,0
4303,1158,5403,0
4304,5856,1655,0
4305,3243,1911,0
4306,4808,5784,0
4307,4718,1387,0
4308,4658,7072,0
4309,3026,2403,0
4310,2509,1883,0
4311,6372,1198,0
4312,5201,6865,0
4313,2669,5979,0
4314,2304,5197,0
4315,2106,3621,0
4316,1598,4808,0
4317,6793,5243,0
4318,3740,4282,0
4319,952,4757,0
4320,4196,6082,0
4321,6482,3844,0
4322,2059,1542,0
4323,974,1041,0
4324,1549,2732,0
4325,6138,2248,0
4326,1380,4444,0
4327,1474,2035,0
4328,3309,877,0
4329,6801,6716,0
4330,5276,2294,0
4331,5108,6804,0
4332,1238,5138,0
4333,2534,788,0
4334,1075,1376,0
4335,3653,5759,0
4336,2218,1618,0
4337,5403,469,0
4338,5550,16,0
4339,217,6717,0
4340,2968,2614,0
4341,4615,6402,0
4342,147,1598,0
4343,5089,2345,0
4344,4984,938,0
4345,4121,3754,0
4346,6714,5276,0
4347,710,6459,0
4348,2225,719,0
4349,7034,6034,0
4350,3450,6600,0
4351,2044,3773,0
4352,4341,5979,0
4353,1601,3591,0
4354,3969,6181,0
4355,906,2466,0
4356,244,5803,0
4357,1912,7004,0
4358,1904,7042,0
4359,652,833,0
4360,6182,4016,0
4361,6034,3616,0
4362,5149,6402,0
4363,1402,2316,0
4364,3309,1912,0
4365,1812,526,0
4366,6676,6555,0
4367,4150,52,0
4368,3797,7057,0
4369,529,2049,0
4370,2845,2991,0
4371,4168,6808,0
4372,3693,4886,0
4373,5987,5034,0
4374,932,4488,0
4375,6186,3343,0
4376,301,6526,0
4377,5268,1471,0
4378,5256,865,0
4379,6607,5408,0
4380,6094,3050,0
4381,6277,5417,0
4382,5776,4030,0
4383,4399,3844,0
4384,2669,2125,0
4385,855,4702,0
4386,1996,4531,0
4387,16,3288,0
4388,5419,1458,0
4389,5620,1184,0
4390,2247,1162,0
4391,4962,4902,0
4392,1977,469,0
4393,6210,2526,0
4394,7044,4030,0
4395,133,5167,0
4396,2218,2555,0
4397,6779,23,0
4398,24,425,0
4399,5977,3138,0
4400,3688,1598,0
4401,5710,132,0
4402,4254,1380,0
4403,4553,4399,0
4404,1495,1283,0
4405,7109,1390,0
4406,4004,6910,0
4407,4600,1655,0
4408,5523,6490,0
4409,4658,6227,0
4410,1395,6492,0
4411,3263,1474,0
4412,4028,4004,0
4413,2177,1158,0
4414,1,5747,0
4415,958,1674,0
4416,3499,1433,0
4417,5460,304,0
4418,3256,6465,0
4419,3844,6637,0
4420,1751,6590,0
4421,5143,3973,0
4422,6001,2004,0
4423,4913,932,0
4424,2934,4016,0
4425,3829,683,0
4426,1080,383,0
4427,4798,1557,0
4428,5957,6910,0
4429,2252,2168,0
4430,3499,494,0
4431,4870,446,0
4432,5787,1555,0
4433,217,112,0
4434,6000,6160,0
4435,3499,1193,0
4436,4399,5333,0
4437,2439,1106,0
4438,7104,718,0
4439,2635,5784,0
4440,748,4399,0
4441,5784,4657,0
4442,593,6082,0
4443,4783,1042,0
4444,3693,573,0
4445,2534,4921,0
4446,3132,3551,0
4447,2997,2669,0
4448,5556,469,0
4449,4611,5876,0
4450,6277,7095,0
4451,7022,6465,0
4452,1433,1542,0
4453,5977,966,0
4454,5409,2022,0
4455,3353,1283,0
4456,5201,3685,0
4457,2484,2533,0
4458,1003,2507,0
4459,3416,2106,0
4460,4427,506,0
4461,5918,4030,0
4462,3797,6267,0
4463,2600,6808,0
4464,5167,710,0
4465,3401,53,0
4466,4155,3986,0
4467,205,6787,0
4468,4254,877,0
4469,4155,6368,0
4470,4191,6130,0
4471,4861,4371,0
4472,1387,2034,0
4473,1399,4231,0
4474,6783,865,0
4475,4484,4203,0
4476,1158,5460,0
4477,4793,1958,0
4478,7112,6764,0
4479,2842,6768,0
4480,793,3323,0
4481,5523,4615,0
4482,2009,5554,0
4483,2623,275,0
4484,3388,1555,0
4485,4876,4721,0
4486,5592,4913,0
4487,3869,2202,0
4488,5554,5818,0
4489,1378,6862,0
4490,5731,3682,0
4491,1481,5191,0
4492,5509,112,0
4493,6689,5624,0
4494,1545,1653,0
4495,3031,2044,0
4496,5856,4090,0
4497,2352,120,0
4498,2026,1277,0
4499,4826,2669,0
4500,4021,4624,0
4501,6139,5530,0
4502,1673,5120,0
4503,2934,245,0
4504,3119,4721,0
4505,173,3688,0
4506,243,5758,0
4507,5965,4121,0
4508,5149,5303,0
4509,1840,1003,0
4510,3401,3305,0
4511,6000,529,0
4512,4841,1238,0
4513,5104,2882,0
4514,3397,5690,0
4515,4595,368,0
4516,3618,901,0
4517,3465,1555,0
4518,674,489,0
4519,4144,5408,0
4520,1161,2623,0
4521,5592,906,0
4522,6359,3682,0
4523,972,4400,0
4524,6741,5298,0
4525,1904,6223,0
4526,5197,3946,0
4527,6082,1553,0
4528,4531,4923,0
4529,1402,6181,0
4530,4124,4984,0
4531,1821,3379,0
4532,6383,2257,0
4533,6465,4621,0
4534,3946,1558,0
4535,4439,1411,0
4536,3773,2635,0
4537,5191,383,0
4538,4600,2034,0
4539,6964,5403,0
4540,5197,425,0
4541,6787,280,0
4542,4962,863,0
4543,4254,6717,0
4544,974,1753,0
4545,4150,3939,0
4546,4027,6941,0
4547,5571,3905,0
4548,2061,4847,0
4549,3237,1428,0
4550,3553,6135,0
4551,6986,1603,0
4552,5409,2428,0
4553,4021,7043,0
4554,5167,6061,0
4555,3436,1385,0
4556,4658,7119,0
4557,4337,3685,0
4558,6787,133,0
4559,3637,2252,0
4560,2218,1545,0
4561,1080,3436,0
4562,6917,2403,0
4563,2423,1382,0
4564,1761,1689,0
4565,958,2225,0
4566,2888,2381,0
4567,3275,4886,0
4568,2927,4552,0
4569,1884,5611,0
4570,2130,4121,0
4571,94,3499,0
4572,938,5747,0
4573,3637,6182,0
4574,4282,2524,0
4575,2781,4847,0
4576,7060,3160,0
4577,5747,5979,0
4578,3804,112,0
4579,3765,5089,0
4580,5355,1246,0
4581,2186,2004,0
4582,5987,4469,0
4583,2762,1545,0
4584,2534,4974,0
4585,1836,2927,0
4586,5895,3685,0
4587,5969,1286,0
4588,6491,6878,0
4589,6465,4682,0
4590,4682,2617,0
4591,2022,6448,0
4592,5950,7060,0
4593,4484,4976,0
4594,7042,3065,0
4595,3053,5439,0
4596,4639,370,0
4597,132,3256,0
4598,5787,1598,0
4599,6139,2845,0
4600,2928,3198,0
4601,4484,7060,0
4602,877,3399,0
4603,4702,1735,0
4604,1471,3021,0
4605,958,1471,0
4606,1554,1715,0
4607,3894,1856,0
4608,430,244,0
4609,958,4427,0
4610,2928,6059,0
4611,6755,441,0
4612,1387,5776,0
4613,5167,2330,0
4614,1474,304,0
4615,5201,3389,0
4616,2799,1313,0
4617,2262,7022,0
4618,475,877,0
4619,1283,4314,0
4620,1193,1558,0
4621,4090,668,0
4622,5591,3618,0
4623,5784,2600,0
4624,5447,7060,0
4625,4371,1618,0
4626,2781,2315,0
4627,6223,1650,0
4628,6806,2052,0
4629,3449,5428,0
4630,5571,3747,0
4631,1376,4657,0
4632,6986,1370,0
4633,5987,744,0
4634,2848,1979,0
4635,1996,1654,0
4636,1471,1840,0
4637,6258,6924,0
4638,1163,1,0
4639,2352,4129,0
4640,6651,4337,0
4641,6042,3706,0
4642,710,1198,0
4643,4164,1766,0
4644,5611,3551,0
4645,5854,1395,0
4646,952,4639,0
4647,5981,4718,0
4648,3371,6731,0
4649,5776,3138,0
4650,1799,5950,0
4651,2252,3828,0
4652,2163,3069,0
4653,494,205,0
4654,5710,3664,0
4655,7093,1458,0
4656,6436,1041,0
4657,2524,2275,0
4658,5789,3616,0
4659,674,2338,0
4660,1385,4841,0
4661,2872,1787,0
4662,6961,3353,0
4663,6778,2838,0
4664,1856,1545,0
4665,1996,4371,0
4666,388,1075,0
4667,1542,6402,0
4668,4694,1856,0
4669,3069,6061,0
4670,674,5087,0
4671,2872,1162,0
4672,2524,2873,0
4673,4098,1370,0
4674,2447,2507,0
4675,154,4721,0
4676,901,3204,0
4677,906,3050,0
4678,6717,3925,0
4679,6098,4841,0
4680,3726,3739,0
4681,6490,3973,0
4682,1542,6979,0
4683,1883,3728,0
4684,370,6081,0
4685,375,3787,0
4686,5120,4370,0
4687,901,6383,0
4688,2334,1427,0
4689,4533,638,0
4690,5068,1209,0
4691,1987,3119,0
4692,568,4886,0
4693,5876,2934,0
4694,736,3449,0
4695,4659,3143,0
4696,2034,2614,0
4697,1654,1411,0
4698,2466,1407,0
4699,3120,1513,0
4700,4870,615,0
4701,5931,5876,0
4702,4612,6755,0
4703,6526,4191,0
4704,2562,4337,0
4705,2769,2882,0
4706,2635,948,0
4707,6676,6930,0
4708,366,4870,0
4709,6210,4921,0
4710,1996,1,0
4711,1984,6335,0
4712,2155,5987,0
4713,3797,2114,0
4714,4235,1755,0
4715,6806,5201,0
4716,6024,4634,0
4717,4962,3392,0
4718,195,4796,0
4719,6753,1787,0
4720,1235,3621,0
4721,1110,3401,0
4722,6098,3558,0
4723,7091,1433,0
4724,6961,5784,0
4725,5400,5155,0
4726,2451,23,0
4727,5550,1370,0
4728,3320,6870,0
4729,4702,526,0
4730,4870,1996,0
4731,1904,4799,0
4732,2114,3379,0
4733,6783,6716,0
4734,5995,971,0
4735,3504,6779,0
4736,4659,637,0
4737,5541,573,0
4738,5131,4624,0
4739,1483,2592,0
4740,3486,23,0
4741,132,3713,0
4742,3458,1059,0
4743,393,6211,0
4744,6211,2022,0
4745,3371,5302,0
4746,1198,6870,0
4747,4242,1752,0
4748,393,674,0
4749,2381,748,0
4750,6750,2345,0
4751,7022,3354,0
4752,6910,4191,0
4753,704,6211,0
4754,5554,7015,0
4755,2534,6267,0
4756,5931,6651,0
4757,2458,3840,0
4758,3840,5921,0
4759,4979,5731,0
4760,132,7004,0
4761,3973,5396,0
4762,5569,3726,0
4763,972,6136,0
4764,2334,4370,0
4765,2381,778,0
4766,2426,173,0
4767,301,6277,0
4768,6750,2019,0
4769,5802,6591,0
4770,6190,1472,0
4771,3031,3553,0
4772,5749,2838,0
4773,5338,1752,0
4774,1689,6082,0
4775,4408,1089,0
4776,2811,6310,0
4777,3117,2533,0
4778,6138,3285,0
4779,4253,5155,0
4780,6001,5789,0
4781,6277,4315,0
4782,3591,2017,0
4783,6034,301,0
4784,7057,6118,0
4785,5210,1495,0
4786,1,6034,0
4787,490,2600,0
4788,6806,1495,0
4789,24,2362,0
4790,6199,6108,0
4791,3297,1821,0
4792,6166,5911,0
4793,1313,2600,0
4794,4251,5104,0
4795,466,1557,0
4796,2186,2526,0
4797,94,3935,0
4798,1557,2428,0
4799,5519,1472,0
4800,258,3309,0
4801,2904,2759,0
4802,2168,7015,0
4803,3840,5876,0
4804,7034,5768,0
4805,1554,1752,0
4806,4553,3026,0
4807,4282,4630,0
4808,6621,5069,0
4809,2035,5965,0
4810,6034,1382,0
4811,6001,6755,0
4812,5826,2949,0
4813,6186,5784,0
4814,3765,1042,0
4815,3688,6878,0
4816,6870,899,0
4817,5911,425,0
4818,6115,4732,0
4819,652,1944,0
4820,3256,6436,0
4821,154,7021,0
4822,4847,1558,0
4823,3416,3754,0
4824,6651,4818,0
4825,6717,1948,0
4826,4235,2362,0
4827,744,2262,0
4828,5402,4254,0
4829,1483,4902,0
4830,3237,5143,0
4831,2904,2378,0
4832,6397,704,0
4833,2781,428,0
4834,4732,1912,0
4835,4444,4282,0
4836,6804,5831,0
4837,5312,2294,0
4838,3551,2769,0
4839,2248,1277,0
4840,3184,3894,0
4841,7098,5350,0
4842,6649,2061,0
4843,2887,7095,0
4844,6865,6831,0
4845,2423,3773,0
4846,3388,1186,0
4847,3621,1238,0
4848,2586,1428,0
4849,5224,3069,0
4850,6082,5690,0
4851,489,737,0
4852,596,529,0
4853,3828,3392,0
4854,7091,1568,0
4855,2466,24,0
4856,6231,1390,0
4857,5931,5934,0
4858,1618,2098,0
4859,948,3566,0
4860,1956,6584,0
4861,865,3886,0
4862,2294,6258,0
4863,941,2447,0
4864,5074,5047,0
4865,5519,2218,0
4866,4884,5965,0
4867,5408,7125,0
4868,2522,3055,0
4869,1327,1080,0
4870,3787,6244,0
4871,3379,906,0
4872,3492,506,0
4873,6910,1472,0
4874,2218,718,0
4875,4004,4634,0
4876,23,7022,0
4877,3031,3309,0
4878,6717,2458,0
4879,3353,6651,0
4880,3143,5918,0
4881,919,5987,0
4882,5460,4868,0
4883,5550,7119,0
4884,919,1863,0
4885,4533,1840,0
4886,1655,5550,0
4887,5854,3160,0
4888,4718,826,0
4889,5536,2848,0
4890,345,5197,0
4891,383,4235,0
4892,4582,362,0
4893,1598,5611,0
4894,7027,3198,0
4895,5104,4611,0
4896,5143,3275,0
4897,1977,5768,0
4898,5768,3173,0
4899,5458,1545,0
4900,5784,4531,0
4901,1557,748,0
4902,4135,972,0
4903,6101,3713,0
4904,3185,2635,0
4905,2323,6372,0
4906,2017,2218,0
4907,1924,6186,0
4908,5831,2052,0
4909,4090,6034,0
4910,948,157,0
4911,7109,1378,0
4912,372,3389,0
4913,5453,6808,0
4914,4861,1674,0
4915,3124,6127,0
4916,153,2524,0
4917,901,2022,0
4918,1286,1,0
4919,1124,2928,0
4920,2064,4976,0
4921,3905,490,0
4922,366,6203,0
4923,3132,1655,0
4924,3558,3440,0
4925,133,2997,0
4926,3204,6637,0
4927,5945,1803,0
4928,2186,6178,0
4929,857,6244,0
4930,2378,674,0
4931,5074,3819,0
4932,5856,3256,0
4933,120,4150,0
4934,2248,2034,0
4935,6779,4659,0
4936,6436,5818,0
4937,6221,6490,0
4938,6482,372,0
4939,4191,6199,0
4940,5789,5842,0
4941,3651,2859,0
4942,3119,890,0
4943,3706,2987,0
4944,7060,4191,0
4945,258,823,0
4946,1472,3754,0
4947,790,792,0
4948,1106,7023,0
4949,3449,3838,0
4950,5977,2592,0
4951,2531,5210,0
4952,6779,5201,0
4953,132,6402,0
4954,275,3739,0
4955,739,4274,0
4956,6108,3607,0
4957,6809,2049,0
4958,1351,4400,0
4959,974,6327,0
4960,6081,6127,0
4961,2439,974,0
4962,1161,6339,0
4963,1335,2865,0
4964,1387,3256,0
4965,3991,2125,0
4966,4531,1163,0
4967,4326,5104,0
4968,4675,5787,0
4969,3840,2177,0
4970,469,1804,0
4971,2759,4444,0
4972,6621,5460,0
4973,3804,5569,0
4974,6223,3042,0
4975,3132,4144,0
4976,3050,6475,0
4977,6651,6600,0
4978,3939,4861,0
4979,6223,1161,0
4980,6964,3460,0
4981,4406,4150,0
4982,4303,3664,0
4983,4793,7080,0
4984,7098,1120,0
4985,1238,6722,0
4986,269,4552,0
4987,1313,5095,0
4988,6482,6267,0
4989,3392,5283,0
4990,6890,3520,0
4991,3869,1290,0
4992,154,986,0
4993,1047,6178,0
4994,2507,3864,0
4995,3379,2262,0
4996,5797,1335,0
4997,3042,3335,0
4998,2257,2484,0
4999,2059,1731,0
5000,343,1370,0
5001,1238,5826,0
5002,351,2927,0
5003,6986,1911,0
5004,6310,2143,0
5005,4371,704,0
5006,133,1399,0
5007,3416,3309,0
5008,2284,719,0
5009,4254,4902,0
5010,6199,3553,0
5011,4418,1165,0
5012,6383,2451,0
5013,380,3354,0
5014,5856,1003,0
5015,3335,5155,0
5016,3838,3047,0
5017,1428,3219,0
5018,3031,4046,0
5019,6415,5269,0
5020,258,6475,0
5021,6563,4974,0
5022,1674,2586,0
5023,5403,2444,0
5024,4111,3065,0
5025,2155,5818,0
5026,2547,6878,0
5027,744,494,0
5028,5826,6024,0
5029,3646,2547,0
5030,1399,1414,0
5031,568,3407,0
5032,6383,6034,0
5033,3138,3616,0
5034,1996,736,0
5035,3449,1558,0
5036,3668,1198,0
5037,4621,6689,0
5038,2168,3378,0
5039,5969,1399,0
5040,5403,5913,0
5041,4611,4957,0
5042,2605,1003,0
5043,6415,7022,0
5044,5338,6024,0
5045,3047,1370,0
5046,2685,3377,0
5047,2466,1800,0
5048,4235,6116,0
5049,3377,2026,0
5050,2592,5842,0
5051,4861,2394,0
5052,53,5730,0
5053,5957,4027,0
5054,5447,4337,0
5055,1483,3416,0
5056,7004,301,0
5057,6190,932,0
5058,3946,1483,0
5059,7080,6359,0
5060,5108,6139,0
5061,5977,1327,0
5062,4861,1246,0
5063,351,6941,0
5064,5977,5338,0
5065,5283,4065,0
5066,2155,1186,0
5067,6091,3436,0
5068,4818,7004,0
5069,4861,506,0
5070,3728,4004,0
5071,2022,665,0
5072,3198,6717,0
5073,3026,1235,0
5074,4884,3728,0
5075,3243,4371,0
5076,906,2811,0
5077,6310,6279,0
5078,5824,2064,0
5079,2987,6033,0
5080,1513,2044,0
5081,6327,6986,0
5082,245,3492,0
5083,6397,2202,0
5084,3618,4979,0
5085,2904,3069,0
5086,5439,5519,0
5087,5485,6082,0
5088,941,2509,0
5089,6917,1402,0
5090,4065,6459,0
5091,4675,7119,0
5092,2262,2526,0
5093,5831,4090,0
5094,3607,6339,0
5095,3946,2522,0
5096,3973,2275,0
5097,6637,4418,0
5098,1473,5396,0
5099,6459,1382,0
5100,6801,2635,0
5101,7057,5742,0
5102,6526,6778,0
5103,3726,6714,0
5104,563,3844,0
5105,6368,826,0
5106,3243,6383,0
5107,5620,2997,0
5108,5536,1334,0
5109,6415,6465,0
5110,1238,475,0
5111,1238,2262,0
5112,3053,5408,0
5113,865,6210,0
5114,3492,4249,0
5115,2888,526,0
5116,1558,4121,0
5117,4164,52,0
5118,4870,991,0
5119,432,986,0
5120,258,2820,0
5121,6726,1075,0
5122,5355,375,0
5123,5283,5854,0
5124,932,3840,0
5125,3739,4718,0
5126,5758,3354,0
5127,3462,441,0
5128,2865,1106,0
5129,5768,5276,0
5130,5913,195,0
5131,6221,991,0
5132,490,1978,0
5133,1912,570,0
5134,469,1856,0
5135,3969,2928,0
5136,1519,6459,0
5137,2514,4191,0
5138,5417,3288,0
5139,4203,1382,0
5140,4798,596,0
5141,5428,5214,0
5142,6186,7043,0
5143,6199,4274,0
5144,269,5187,0
5145,704,1956,0
5146,176,2522,0
5147,4326,2949,0
5148,4639,1385,0
5149,1124,932,0
5150,16,3388,0
5151,6368,1041,0
5152,1984,1529,0
5153,1618,3653,0
5154,7060,1923,0
5155,6651,1184,0
5156,906,15,0
5157,4826,2052,0
5158,6491,2444,0
5159,1923,3558,0
5160,6787,5428,0
5161,7022,3055,0
5162,2669,2507,0
5163,3462,5143,0
5164,6607,6118,0
5165,6118,4076,0
5166,4303,1568,0
5167,3706,932,0
5168,351,3343,0
5169,2381,5201,0
5170,1654,4065,0
5171,2155,5554,0
5172,351,986,0
5173,6475,1996,0
5174,5987,5536,0
5175,1735,6755,0
5176,948,6182,0
5177,446,2934,0
5178,2997,489,0
5179,4612,5995,0
5180,1184,3740,0
5181,4314,23,0
5182,3050,5536,0
5183,6581,5138,0
5184,1290,2323,0
5185,5856,3844,0
5186,7119,863,0
5187,2547,3297,0
5188,6802,6160,0
5189,4484,3784,0
5190,3942,6310,0
5191,1387,2872,0
5192,3320,1334,0
5193,2614,5886,0
5194,469,526,0
5195,5089,1402,0
5196,7043,3117,0
5197,5458,4818,0
5198,1124,6804,0
5199,2423,3912,0
5200,5620,5921,0
5201,1674,1488,0
5202,6258,1163,0
5203,6210,1286,0
5204,6637,3713,0
5205,1085,3031,0
5206,1513,6753,0
5207,2087,4552,0
5208,4274,195,0
5209,5333,5228,0
5210,1944,1334,0
5211,3765,1863,0
5212,5787,948,0
5213,1513,3378,0
5214,6986,718,0
5215,1618,1471,0
5216,6482,675,0
5217,2509,3797,0
5218,388,788,0
5219,5831,1385,0
5220,1883,2927,0
5221,6804,855,0
5222,6415,1692,0
5223,5256,1836,0
5224,1433,6227,0
5225,2011,1568,0
5226,1075,120,0
5227,5417,6979,0
5228,5519,5759,0
5229,6139,1042,0
5230,826,7053,0
5231,5201,5155,0
5232,788,4612,0
5233,6279,3646,0
5234,1689,6787,0
5235,6127,5403,0
5236,5466,6335,0
5237,4876,1923,0
5238,1003,1186,0
5239,2225,2927,0
5240,243,2049,0
5241,3618,1912,0
5242,7053,865,0
5243,3973,5369,0
5244,2352,1235,0
5245,2526,3323,0
5246,919,6526,0
5247,1535,1165,0
5248,2026,53,0
5249,24,1568,0
5250,2507,6793,0
5251,1956,24,0
5252,6778,7042,0
5253,5854,878,0
5254,5224,7023,0
5255,1731,2820,0
5256,6931,5918,0
5257,5730,466,0
5258,2428,6802,0
5259,4028,6244,0
5260,4799,2163,0
5261,4028,3787,0
5262,4533,2719,0
5263,5818,5945,0
5264,1725,244,0
5265,5686,788,0
5266,4868,5776,0
5267,1050,3693,0
5268,3320,3693,0
5269,3754,1124,0
5270,637,568,0
5271,1987,2295,0
5272,3053,1002,0
5273,1545,6130,0
5274,3925,4326,0
5275,5143,3263,0
5276,4374,2845,0
5277,5298,6804,0
5278,5536,833,0
5279,6190,5934,0
5280,6768,94,0
5281,5876,6753,0
5282,4371,93,0
5283,258,392,0
5284,370,2248,0
5285,6357,4251,0
5286,4135,938,0
5287,1766,6178,0
5288,4020,1661,0
5289,3869,2887,0
5290,6555,3460,0
5291,1395,5934,0
5292,3440,4439,0
5293,4884,4818,0
5294,5628,441,0
5295,3520,4710,0
5296,4552,469,0
5297,3485,3694,0
5298,275,2394,0
5299,542,1050,0
5300,6590,432,0
5301,865,1653,0
5302,6787,4923,0
5303,4367,6804,0
5304,4816,4124,0
5305,5818,5302,0
5306,2888,3605,0
5307,1495,2248,0
5308,112,1689,0
5309,3342,5191,0
5310,674,6931,0
5311,5530,2202,0
5312,6750,5387,0
5313,2294,5675,0
5314,2225,4658,0
5315,5302,176,0
5316,6750,4539,0
5317,5624,2323,0
5318,824,6917,0
5319,1803,2838,0
5320,475,971,0
5321,2202,1535,0
5322,6492,383,0
5323,375,5995,0
5324,6649,2451,0
5325,6402,1428,0
5326,824,6397,0
5327,2547,6393,0
5328,1553,7093,0
5329,1399,1731,0
5330,2507,3486,0
5331,1385,2061,0
5332,5748,1752,0
5333,4861,2034,0
5334,2987,7119,0
5335,4552,4408,0
5336,2323,5131,0
5337,1555,1,0
5338,1661,855,0
5339,2555,5611,0
5340,3653,704,0
5341,2423,5409,0
5342,3688,1126,0
5343,1904,1948,0
5344,4694,5467,0
5345,217,1246,0
5346,2348,971,0
5347,6098,826,0
5348,5350,5768,0
5349,6753,1163,0
5350,6783,2740,0
5351,3558,432,0
5352,6081,2967,0
5353,2004,2247,0
5354,15,2295,0
5355,568,807,0
5356,833,362,0
5357,6115,6436,0
5358,3553,5628,0
5359,1161,4144,0
5360,6211,793,0
5361,7095,2064,0
5362,3486,1912,0
5363,4303,675,0
5364,6581,3371,0
5365,2104,6186,0
5366,1731,4886,0
5367,1198,3305,0
5368,966,3715,0
5369,4143,1335,0
5370,2547,4630,0
5371,6741,3688,0
5372,6211,367,0
5373,2451,5797,0
5374,1645,2247,0
5375,5191,5302,0
5376,2009,4957,0
5377,6783,3905,0
5378,3840,2719,0
5379,4144,3343,0
5380,441,3399,0
5381,3335,1433,0
5382,3399,3305,0
5383,2447,2009,0
5384,4902,6812,0
5385,494,3553,0
5386,5592,5789,0
5387,5824,3392,0
5388,1856,7053,0
5389,4370,5400,0
5390,3047,1911,0
5391,1735,1836,0
5392,2175,4974,0
5393,6072,2762,0
5394,1603,2888,0
5395,5210,5453,0
5396,3173,4418,0
5397,5047,258,0
5398,1923,3392,0
5399,5485,6383,0
5400,6986,1996,0
5401,2719,3323,0
5402,4721,5494,0
5403,4021,1661,0
5404,4337,5945,0
5405,4968,380,0
5406,6227,425,0
5407,174,4427,0
5408,2257,1725,0
5409,6716,2114,0
5410,4121,2507,0
5411,7050,2423,0
5412,7034,2252,0
5413,3819,6267,0
5414,5886,1458,0
5415,4488,5753,0
5416,5749,1812,0
5417,3819,2555,0
5418,1654,2845,0
5419,2143,6081,0
5420,1385,4488,0
5421,1488,4371,0
5422,2534,5895,0
5423,1481,2352,0
5424,4427,3935,0
5425,205,3566,0
5426,4242,53,0
5427,3053,428,0
5428,132,372,0
5429,6714,3379,0
5430,548,4913,0
5431,7091,2509,0
5432,3492,4201,0
5433,2257,3773,0
5434,3942,3458,0
5435,865,1674,0
5436,2524,1047,0
5437,6768,807,0
5438,3399,3597,0
5439,1751,710,0
5440,1979,1334,0
5441,6581,2533,0
5442,2248,425,0
5443,3275,5787,0
5444,1884,2635,0
5445,5886,6244,0
5446,2394,1978,0
5447,4863,4600,0
5448,5789,823,0
5449,5234,4001,0
5450,4782,5969,0
5451,7095,1645,0
5452,2316,1186,0
5453,4427,2571,0
5454,372,5283,0
5455,3504,5214,0
5456,6186,792,0
5457,5396,4887,0
5458,3440,991,0
5459,2294,6199,0
5460,1411,343,0
5461,1237,4886,0
5462,6081,2248,0
5463,2004,4164,0
5464,568,1731,0
5465,4406,7044,0
5466,4582,5091,0
